question,answer,llama_answer,llama_exact_match,gemma_answer,gemma_exact_match,deepseek_answer,deepseek_exact_match
"Who is the author of the book ""The Book of Negroes""?",Lawrence Hill,"Lawrence Hill. (Note: The book was originally published as ""Someone Knows My Name"")  Lawrence Hill is the author of the book ""The Book of",0,Lawrence Hill,1,"The author of ""The Book of Negroes"" is Lawrence Hill. Lawrence Hill is a Canadian author, and he wrote this book which is a historical fiction novel",0
"Who is the author of the book ""Anno Dracula""?",Kim Newman,,0,Kim Newman,1,"The author of ""Anno Dracula"" is Kim Newman.",0
"Who is the author of the book ""Exposure (Peet novel)""?",Mal Peet,,0,,0,"The book ""Exposure"" is a novel by John D. MacDonald. It was first published in 1961. The novel is part of the",0
"Who is the author of the book ""The Street (novel)""?",Ann Petry,,0,Ann Petry,1,"The author of ""The Street"" is Ann Petry.",0
"Who is the author of the book ""The Lieutenant (novel)""?",Kate Grenville,,0,Kate Grenville,1,"The author of ""The Lieutenant (novel)"" is Tim O'Brien.",0
"Who is the author of the book ""The Heather Blazing""?",Colm Tóibín,,0,,0,"The author of ""The Heather Blazing"" is James Hogg. He was a Scottish poet and writer who lived from 1770 to 1",0
"Who is the author of the book ""The Haunted Jester""?",Donald Corley,,0,,0,"The book ""The Haunted Jester"" was written by American author Stephen King. It was first published in 1980 and is part of his",0
"Who is the author of the book ""The Buried Giant""?",Kazuo Ishiguro,,0,Kazuo Ishiguro,1,"The author of ""The Buried Giant"" is Kazuo Ishiguro.",0
"Who is the author of the book ""The Garden of Unearthly Delights""?",Robert Rankin,unsure.  Iain Sinclair.  Iain Sinclair and Andrew O'Hagan.  Iain Sinclair and Andrew O'Hagan.  Iain Sinclair.,0,Hieronymus Bosch,0,"The author of ""The Garden of Unearthly Delights"" is a famous artist from the Northern Renaissance, known for his detailed and vibrant paintings. He also",0
"Who is the author of the book ""The Meanest Doll in the World""?",Ann M. Martin,,0,,0,"The book ""The Meanest Doll in the World"" is written by Beverly Donofrio.",0
"Who is the author of the book ""Death Comes to Pemberley""?",P. D. James,,0,P.D. James,0,"The author of ""Death Comes to Pemberley"" is **Deborah ** **Macredie**. She is a British author known for her modern-day",0
"Who is the author of the book ""The Night Land""?",William Hope Hodgson,,0,William Hope Hodgson,1,"The author of ""The Night Land"" is **Edmond Hamilton**. He was an American writer known for his science fiction and fantasy works, and ""The",0
"Who is the author of the book ""Over the Wine Dark Sea""?",Harry Turtledove,,0,,0,"The author of the book ""Over the Wine Dark Sea"" is **Bernard Cornwell**. He is an English author known for his historical fiction, particularly",0
"Who is the author of the book ""The Man Who Walked Between the Towers""?",Mordicai Gerstein,"Mordicai Gerstein, Janina Ramirez is not the author of this book. The illustrator is Janina Ramirez. The author is Mordicai",0,,0,"The author of the book ""The Man Who Walked Between the Towers"" is Nicholas Christopher. However, I should note that there is also a well-known book",0
"Who is the author of the book ""And Quiet Flows the Don""?",Mikhail Sholokhov,,0,Mikhail Sholokhov,1,"To answer this question, I need to recall the author of ""And Quiet Flows the Don."" This is a famous novel, and I think it's by",0
"Who is the author of the book ""The Face of Fear""?",Dean Koontz,,0,,0,"The book ""The Face of Fear"" was written by an author who is also known for writing ""The Girl Who Kicked the Hornet's Nest"". The",0
"Who is the author of the book ""Mouse Soup""?",Arnold Lobel,,0,,0,"The book ""Mouse Soup"" is written by William Steig. He was an American cartoonist and writer, known for his work on comics and children's books",0
"Who is the author of the book ""Silverwing (novel)""?",Kenneth Oppel,,0,Kenneth Oppel,1,"The author of ""Silverwing (novel)"" is Jack London.",0
"Who is the author of the book ""Cataract City""?",Craig Davidson,,0,,0,"The book ""Cataract City"" was written by Jack London.",0
"Who is the author of the book ""Solstice Wood""?",Patricia A. McKillip,,0,,0,"The book ""Solstice Wood"" is written by Jack Vance. Vance is known for his Dying Earth series, and ""Solstice Wood"" is one of",0
"Who is the author of the book ""Cloudsplitter""?",Russell Banks,,0,Russell Banks,1,"The author of the book ""Cloudsplitter"" is Russell Banks.",0
"Who is the author of the book ""Pebble in the Sky""?",Isaac Asimov,Isaac Asimov.  (Note: This book was written under the pseudonym Paul French)  Isaac Asimov.  (Note: This book,0,Isaac Asimov,1,"The author of ""Pebble in the Sky"" is Isaac Asimov.",0
"Who is the author of the book ""The Mageborn Traitor""?",Melanie Rawn,,0,,0,"The author of ""The Mageborn Traitor"" is **Marion Zimmer Bradley**. She was an American science fiction and fantasy author, best known for her",0
"Who is the author of the book ""Unaccustomed Earth""?",Jhumpa Lahiri,,0,Jhumpa Lahiri,1,"The author of ""Unaccustomed Earth"" is Jhumpa Lahiri.",0
"Who is the author of the book ""The Year of Magical Thinking""?",Joan Didion,,0,Joan Didion,1,"The author of the book ""The Year of Magical Thinking"" is Joan Didion.",0
"Who is the author of the book ""The Moon Pool""?",A. Merritt,,0,,0,"The author of the book ""The Moon Pool"" is Alan Dean Foster.",0
"Who is the author of the book ""The White Castle""?",Orhan Pamuk,,0,,0,"The author of the book ""The White Castle"" is John Steinbeck.",0
"Who is the author of the book ""Metropolitan Life (book)""?",Fran Lebowitz,,0,,0,"The book ""Metropolitan Life"" was written by American author Edith Wharton. She was a prominent figure in early 20th-century literature, known",0
"Who is the author of the book ""Dragon (Cussler novel)""?",Clive Cussler,"Clive Cussler, Grant Blackwood, Grant Blackwood, Grant Blackwood, Grant Blackwood, Grant Blackwood, Grant Blackwood, Grant Black",0,Clive Cussler,1,"The author of ""Dragon"" is Clive Cussler. It is the first book in the Oregon Trail series, published in 1990.",0
"Who is the author of the book ""Odds On""?",Michael Crichton,,0,,0,"The book ""Odds On"" was written by David A. Lane. It is a non-fiction book that delves into the world of gambling and probability,",0
"Who is the author of the book ""July's People""?",Nadine Gordimer,,0,,0,"The author of the book ""July's People"" is Nadine Gordimer.",0
"Who is the author of the book ""The Blind Barber""?",John Dickson Carr,,0,,0,"The book ""The Blind Barber"" is written by John Collier. He was an American author and playwright, known for his works in the early 20",0
"Who is the author of the book ""Farthest Reach""?",Richard Baker (game designer),,0,,0,"The book ""Farthest Reach"" is written by Jack Vance.",0
"Who is the author of the book ""Red Scarf Girl""?",Ji-li Jiang,,0,,0,"The author of ""Red Scarf Girl"" is Ji Liqun.",0
"Who is the author of the book ""He Died with a Felafel in His Hand""?",John Birmingham,"Armando Iannucci, Douglas Coupland, unsure, unsure, unsure, unsure, unsure, unsure, unsure, unsure, unsure, unsure, unsure",0,,0,"The book ""He Died with a Felafel in His Hand"" is written by **Joseph Heller**. It is a satirical novel that parodies the",0
"Who is the author of the book ""Animal, Vegetable, Miracle""?",Barbara Kingsolver,,0,Barbara Kingsolver,1,"The author of the book ""Animal, Vegetable, Miracle"" is **Farming**. **Farming** is a pseudonym used by the author, who",0
"Who is the author of the book ""When Heaven Fell""?",William Barton (writer),,0,,0,"The author of the book ""When Heaven Fell"" is James B. Jones.",0
"Who is the author of the book ""At the Earth's Core (novel)""?",Edgar Rice Burroughs,,0,Edgar Rice Burroughs,1,"The author of ""At the Earth's Core"" is Edgar Rice Burroughs.",0
"Who is the author of the book ""King's Man""?",Angus Donald,,0,Matthew Vaughn,0,"The book ""King's Man"" is written by **Bernard Cornwell**. However, it's important to note that Bernard Cornwell is the pen name",0
"Who is the author of the book ""Eleven on Top""?",Janet Evanovich,,0,,0,"The book ""Eleven on Top"" is written by Bill Walsh.",0
"Who is the author of the book ""The Wind-Up Bird Chronicle""?",Haruki Murakami,,0,Haruki Murakami,1,"The author of ""The Wind-Up Bird Chronicle"" is ${AUTHOR}.",0
"Who is the author of the book ""Brother Cadfael's Penance""?",Edith Pargeter,,0,Ellis Peters,0,"The author of ""Brother Cadfael's Penance"" is an English historical novelist, and the book is part of a series. Brother Cadfael",0
"Who is the author of the book ""Abarat""?",Clive Barker,,0,Clive Barker,1,"The author of the book ""Abarat"" is Clive Barker.",0
"Who is the author of the book ""Feed (Grant novel)""?",Seanan McGuire,,0,M.T. Anderson,0,"The author of the book ""Feed (Grant novel)"" is M.T. Anderson.",0
"Who is the author of the book ""The Borrible Trilogy""?",Michael de Larrabeiti,,0,,0,"The author of ""The Borrible Trilogy"" is **Patrick** **McKissick**. The trilogy consists of three books: *The Borribian",0
"Who is the author of the book ""The Cornelius Quartet""?",Michael Moorcock,,0,,0,"The book ""The Cornelius Quartet"" is a work by the English author J. R. R. Tolkien. It was published in 195",0
"Who is the author of the book ""Kokoro""?",Natsume Sōseki,,0,Natsume Soseki,0,"The author of the book ""Kokoro"" is Natsume Soseki.",0
"Who is the author of the book ""In Death Ground""?",David Weber,,0,,0,"The book ""In Death Ground"" is written by **Daniel Abraham**. It is the first book in the **Redemption of Magic** series, published in",0
"Who is the author of the book ""The War We Never Fought""?",Peter Hitchens,Andrew Roberts. and Niall Ferguson. and Andrew Roberts. and Niall Ferguson. and Andrew Roberts. and Niall Ferguson. and Andrew Roberts,0,,0,"The book ""The War We Never Fought"" is by James Bamford.",0
"Who is the author of the book ""Getting into Death""?",Thomas M. Disch,,0,,0,"The book ""Getting into Death"" is written by Stephen King.",0
"Who is the author of the book ""Who Goes There? (collection)""?",John W. Campbell,,0,John W. Campbell Jr.,0,"The book ""Who Goes There? (collection)"" is a compilation of short stories by author H. P. Lovecraft. It was first published in 1",0
"Who is the author of the book ""The 12.30 from Croydon""?",Freeman Wills Crofts,"Frederic Raphael, Frederic Raphael, and others, but the most well-known author is Frederic Raphael. However, the book is often attributed to Frederic",0,,0,"The author of the book ""The 12.30 from Croydon"" is Agatha Christie.",0
"Who is the author of the book ""The Return of the Black Widowers""?",Isaac Asimov,,0,Isaac Asimov,1,"The book ""The Return of the Black Widowers"" is part of the Lensman series by E. E. ""Doc"" Smith.",0
"Who is the author of the book ""Dork Diaries""?",Rachel Renee Russell,,0,Rachel Renée Russell,0,"The author of ""Dork Diaries"" is Rachel Renée Russell.",0
"Who is the author of the book ""Brooklyn (novel)""?",Colm Tóibín,,0,Colm Tóibín,1,"The author of the book ""Brooklyn (novel)"" is Colm Toibin.",0
"Who is the author of the book ""The Pursuit of Love""?",Nancy Mitford,,0,Nancy Mitford,1,"The author of the book ""The Pursuit of Love"" is **E. M. Forster**.",0
"Who is the author of the book ""Stitches (book)""?",David Small,,0,R.F. Kuang,0,"The book ""Stitches"" is written by David Finkel. It is a non-fiction book that delves into the aftermath of the September 11th",0
"Who is the author of the book ""The First Rule""?",Robert Crais,,0,Steven Erikson,0,"The author of the book ""The First Rule"" is James Dalessandro. He is an American author and journalist known for his work in crime and true crime",0
"Who is the author of the book ""Modern Masterpieces of Science Fiction""?",Sam Moskowitz,,0,Unsure,0,"The book ""Modern Masterpieces of Science Fiction"" is a collection of stories edited by Damon Knight. So the author is Damon Knight.",0
"Who is the author of the book ""Hackers (anthology)""?",Gardner Dozois,,0,Steven Levy,0,"The book ""Hackers (anthology)"" is written by John Allman and Stephen Levy.",0
"Who is the author of the book ""Pure (Miller novel)""?",Andrew Miller (novelist),,0,,0,"The author of the book ""Pure (Miller novel)"" is Jodi Picoult.",0
"Who is the author of the book ""The Early Coorgs""?",Mookonda Poonacha Nitin Kushalappa,,0,,0,"The author of the book ""The Early Coorgs"" is **V. S. S. S. Prasanna**. He is a renowned historian",0
"Who is the author of the book ""Hilarity Ensues""?",Tucker Max,,0,Mindy Kaling,0,"The book ""Hilarity Ensues"" is written by John Green. However, I should note that John Green is known for his young adult fiction, such as",0
"Who is the author of the book ""Dream Dancer""?",Janet Morris,,0,,0,"The book ""Dream Dancer"" was written by Stephen King. It was published in 1982 and is part of his popular series of Stephen King",0
"Who is the author of the book ""Chanticleer and the Fox (book)""?",Barbara Cooney,"Chaucer, Geoffrey, and others, but the most famous version is attributed to Chaucer. However, the book ""Chanticleer and the",0,,0,"The book ""Chanticleer and the Fox"" is a children's book written by William Steig and illustrated by Maurice Sendak.",0
"Who is the author of the book ""Rule of the Bone""?",Russell Banks,,0,,0,"The author of the book ""Rule of the Bone"" is William Burroughs.",0
"Who is the author of the book ""Father's Day (novel)""?",William Goldman,,0,,0,"The book ""Father's Day"" is a novel by American author Stephen King, published in 2000. It is the 35th novel",0
"Who is the author of the book ""A Year Down Yonder""?",Richard Peck (writer),,0,Sarah Smith,0,"The author of ""A Year Down Yonder"" is Richard Peck.",0
"Who is the author of the book ""Daughter of the Forest""?",Juliet Marillier,,0,Juliet Marillier,1,"The author of ""Daughter of the Forest"" is Tamora Pierce.",0
"Who is the author of the book ""The Information: A History, a Theory, a Flood""?",James Gleick,James Gleick,1,James Gleick,1,"The author of the book ""The Information: A History, a Theory, a Flood"" is James Gleick. He is an American science writer and author,",0
"Who is the author of the book ""Affliction (Hamilton novel)""?",Laurell K. Hamilton,,0,Russell Banks,0,"The book ""Affliction"" is part of the Hamilton series, and it was written by T. Jefferson Parker. However, I need to confirm if this",0
"Who is the author of the book ""To Kill a Mockingbird""?",Harper Lee,,0,Harper Lee,1,"The author of the book ""To Kill a Mockingbird"" is Harper Lee.",0
"Who is the author of the book ""The German Lesson""?",Siegfried Lenz,,0,,0,"The author of the book ""The German Lesson"" is John le Carré.",0
"Who is the author of the book ""Flowers for Algernon""?",Daniel Keyes,,0,Daniel Keyes,1,"The author of ""Flowers for Algernon"" is Daniel Keyes.",0
"Who is the author of the book ""My Friend Rabbit""?",Eric Rohmann,,0,Eric Carle,0,"The author of ""My Friend Rabbit"" is Beatrix Potter. However, I should note that while Beatrix Potter is well-known for her children's books,",0
"Who is the author of the book ""Child of the Northern Spring""?",Persia Woolley,,0,,0,"The book ""Child of the Northern Spring"" is written by James A. Michener. He was an American author known for his long, detailed narratives, often",0
"Who is the author of the book ""The Last Dragonslayer""?",Jasper Fforde,,0,,0,"The author of ""The Last Dragonslayer"" is Zorba the Hutt. Wait, that can't be right. I think I'm confusing it with",0
"Who is the author of the book ""The Woman Warrior""?",Maxine Hong Kingston,,0,Maxine Hong Kingston,1,"The author of the book ""The Woman Warrior"" is Maxine Hong Kingston.",0
"Who is the author of the book ""My Dead Body""?",Charlie Huston,,0,,0,"The author of the book ""My Dead Body"" is **[Author Name]**.",0
"Who is the author of the book ""Disclosure (novel)""?",Michael Crichton,,0,Michael Crichton,1,"The author of the book ""Disclosure (novel)"" is Dan Brown.",0
"Who is the author of the book ""Scars of the Soul Are Why Kids Wear Bandages When They Don't Have Bruises""?",Miles Marshall Lewis,"Richard O'Connell and David F. Dinges.  However, I am unsure of the co-authorship.  The book is actually written by Richard O",0,,0,"The book ""Scars of the Soul Are Why Kids Wear Bandages When They Don't Have Bruises"" is written by Dr. Jane Britton. She",0
"Who is the author of the book ""Aliens: Earth Hive""?",Steve Perry (author),,0,,0,"The book ""Aliens: Earth Hive"" is written by author James Cameron. However, it is important to note that James Cameron is primarily known for his work",0
"Who is the author of the book ""Return of the Bunny Suicides""?",Andy Riley,,0,,0,"The author of the book ""Return of the Bunny Suicides"" is John Kricfalci.",0
"Who is the author of the book ""The Great and Secret Show""?",Clive Barker,,0,,0,"The author of the book ""The Great and Secret Show"" is John Fowles.",0
"Who is the author of the book ""Weird Tales 1""?",Lin Carter,,0,,0,"The author of ""Weird Tales 1"" is not a single person but a team. It's a comic book series published by Marvel Comics, and the",0
"Who is the author of the book ""Family Moving Day""?",Geneviève Huriet,,0,,0,"The book ""Family Moving Day"" is written by R.L. Stine.",0
"Who is the author of the book ""Eighth Grade Bites""?",Heather Brewer,,0,,0,"The book ""Eighth Grade Bites"" is written by the author of the ""Diary of a Wimpy Kid"" series, which is Jeff Kin",0
"Who is the author of the book ""Kenilworth (novel)""?",Walter Scott,,0,Walter Scott,1,"The author of ""Kenilworth (novel)"" is George Eliot.",0
"Who is the author of the book ""Tête-à-tête (book)""?",Hazel Rowley,"Lata Mangeshkar, Madhuri Dixit, and Anupam Kher. and Ramesh Sippy. and Prasoon Joshi",0,,0,"The book ""Tête-à-tête"" was written by Chuck Palahniuk. He is known for his works in transgressive fiction and has written",0
"Who is the author of the book ""The Demon Awakens""?",R. A. Salvatore,,0,,0,"The book ""The Demon Awakens"" is part of the Warhammer 40,000 universe, written by various authors for different novellas and",0
"Who is the author of the book ""The Mightiest Machine""?",John W. Campbell,,0,,0,"The book ""The Mightiest Machine"" is written by Jack Williamson.",0
"Who is the author of the book ""The Fabulous Clipjoint""?",Fredric Brown,"Anthony Boucher and J. Francis McComas. (Note: The book was written by Anthony Boucher, but it was published posthumously with J",0,,0,"The author of ""The Fabulous Clipjoint"" is John Varley.",0
"Who is the author of the book ""Anvil of Stars""?",Greg Bear,,0,,0,"The author of ""Anvil of Stars"" is John Sandford.",0
"Who is the author of the book ""Foundation's Triumph""?",David Brin,,0,Isaac Asimov,0,"The book ""Foundation's Triumph"" is part of the Foundation series by Isaac Asimov. It was originally published in the 1980s as",0
"Who is the author of the book ""The Cruelest Month""?",Louise Penny,Louise Penny. (Note: This is the 4th book in the Inspector Gamache series)  Louise Penny.  Louise Penny.  Louise Penny.,0,,0,"The author of ""The Cruelest Month"" is Patrick White.",0
"Who is the author of the book ""Offshore (novel)""?",Penelope Fitzgerald,"Ann Beattie, unsure, or possibly Ann Beattie is not the author of ""Offshore"" but rather Ann Beattie is the author of",0,Rachel Kushner,0,"The author of the book ""Offshore (novel)"" is John Le Carré.",0
"Who is the author of the book ""First Blood (novel)""?",David Morrell,"David Morrell.  (Note: The book was published under the title ""First Blood"" in 1972, but it was later published under the title",0,David Morrell,1,"The author of ""First Blood (novel)"" is Stephen King. However, I need to confirm if that's correct because I recall that ""First Blood""",0
"Who is the author of the book ""One L""?",Scott Turow,,0,Scott Turow,1,"The author of the book ""One L"" is Scott Turow.",0
"Who is the author of the book ""The Broken Vase""?",Rex Stout,,0,unsure,0,"The author of ""The Broken Vase"" is **Bernard Cornwell**. He is an English author known for his works of historical fiction, particularly the",0
"Who is the author of the book ""Lavender and Old Lace""?",Myrtle Reed,,0,,0,"The book ""Lavender and Old Lace"" is a 1996 novel by English author **Bernard Cornwell**. He is also known",0
"Who is the author of the book ""The Phantom Tollbooth""?",Norton Juster,,0,Norton Juster,1,"The author of ""The Phantom Tollbooth"" is **Lucy**.",0
"Who is the author of the book ""The List of Seven""?",Mark Frost,,0,,0,"The author of the book ""The List of Seven"" is **Stephen King**. He is an American horror and fantasy author, and this book is part of",0
"Who is the author of the book ""Middle School: The Worst Years of My Life""?",James Patterson,,0,James Patterson,1,"The author of the book ""Middle School: The Worst Years of My Life"" is Jeff Kinney.",0
"Who is the author of the book ""Hero in the Shadows""?",David Gemmell,,0,,0,"The book ""Hero in the Shadows"" is written by **David Benioff** and **D.B. Weiss**. They are the co-creators",0
"Who is the author of the book ""Nowhere Man: The Final Days of John Lennon""?",Robert Rosen (writer),Robert Rosen,0,,0,"The author of the book ""Nowhere Man: The Final Days of John Lennon"" is Maury Bernstein.",0
"Who is the author of the book ""The Brothers Karamazov""?",Fyodor Dostoyevsky,,0,Fyodor Dostoevsky,0,Dostoevsky,0
"Who is the author of the book ""Bones Are Forever""?",Kathy Reichs,,0,,0,"The book ""Bones Are Forever"" is a novel by Jeffery Deaver. It is part of the Lincoln Rhyme series, where the protagonist is a",0
"Who is the author of the book ""Fitzpatrick's War""?",Theodore Judson,,0,,0,"The author of the book ""Fitzpatrick's War"" is David Guterson.",0
"Who is the author of the book ""Mistborn: The Final Empire""?",Brandon Sanderson,"Brandon Sanderson, Harriet McDougal, and others, but primarily Brandon Sanderson. However, the book was edited by Harriet McDougal.",0,Brandon Sanderson,1,"The author of ""Mistborn: The Final Empire"" is Brandon Sanderson.",0
"Who is the author of the book ""The Wind (novel)""?",Dorothy Scarborough,,0,,0,"The author of the book ""The Wind (novel)"" is John Fowles.",0
"Who is the author of the book ""It's Me, Eddie""?",Eduard Limonov,,0,,0,"The book ""It's Me, Eddie"" is written by **Eddie Izzard**. He is a British comedian, actor, and writer known for",0
"Who is the author of the book ""A Caress of Twilight""?",Laurell K. Hamilton,,0,,0,"The author of the book ""A Caress of Twilight"" is Mercedes Lackey.",0
"Who is the author of the book ""The Solitaire Mystery""?",Jostein Gaarder,,0,,0,"The author of ""The Solitaire Mystery"" is Dorothy Sayers.",0
"Who is the author of the book ""The Old Tobacco Shop""?",William Bowen (author),,0,,0,"The author of the book ""The Old Tobacco Shop"" is **John Grisham**. However, upon closer inspection, I recall that ""The Old Tobacco",0
"Who is the author of the book ""Just William's Luck""?",Richmal Crompton,,0,Richmal Crompton,1,"The author of ""Just William's Luck"" is Richmal Crompton.",0
"Who is the author of the book ""Naree""?",Humayun Azad,,0,,0,"The book ""Naree"" was written by the author known for his work in the novel ""The God of Small Things"". The author of ""Nare",0
"Who is the author of the book ""City of Gold (book)""?",Peter Dickinson,,0,,0,"The book ""City of Gold"" is written by James A. Michener.",0
"Who is the author of the book ""Stig of the Dump""?",Clive King,,0,Clive King,1,"The author of ""Stig of the Dump"" is **Clare Pollard**. She wrote the book, and it was later illustrated by Tony Ross.",0
"Who is the author of the book ""The Pirate's Daughter: A Novel of Adventure""?",Robert Girardi,"Margaret Cezair-Thompson.  However, I am unsure if this is the correct book. The book ""The Pirate's Daughter"" is actually written by",0,Jennifer Donnelly,0,"The author of ""The Pirate's Daughter: A Novel of Adventure"" is **Patrick O'Brian**.",0
"Who is the author of the book ""The Devil Wears Prada (novel)""?",Lauren Weisberger,"Lauren Weisberger.  Lauren Weisberger is the author of the book ""The Devil Wears Prada (novel)"". The book was published in",0,Lauren Weisberger,1,"The author of the book ""The Devil Wears Prada (novel)"" is **Nicole Meier**. She wrote the novel, which was later",0
"Who is the author of the book ""Time of the Twins""?",Margaret Weis,,0,,0,"The book ""Time of the Twins"" is written by Jack Vance.",0
"Who is the author of the book ""Rudin""?",Ivan Turgenev,,0,Rudolphina,0,"The author of the book ""Rudin"" is Walter Rudin. He is a well-known mathematician and the book is a standard textbook in real analysis",0
"Who is the author of the book ""The Book of Atrix Wolfe""?",Patricia A. McKillip,"unsure.  I am unsure of the author of the book ""The Book of Atrix Wolfe"".  Can you provide more context or information about the book",0,,0,"The author of ""The Book of Atrix Wolfe"" is **Patrick Rothfuss**.",0
"Who is the author of the book ""Black Ice (memoir)""?",Lorene Cary,,0,,0,"The book ""Black Ice (memoir)"" is written by John Grisham.",0
"Who is the author of the book ""Crossroads of Twilight""?",Robert Jordan,,0,,0,"The author of ""Crossroads of Twilight"" is **Isaac Asimov**.",0
"Who is the author of the book ""Herland (novel)""?",Charlotte Perkins Gilman,,0,Charlotte Perkins Gilman,1,"The author of ""Herland"" is Kate O'Brien. However, I should note that there is also a novel called ""Herland"" by Charlotte Perkins Gil",0
"Who is the author of the book ""The Three-Arched Bridge""?",Ismail Kadare,,0,,0,"The book ""The Three-Arched Bridge"" is written by **Václav Havel**. He was a prominent Czech writer, dramatist",0
"Who is the author of the book ""Closing Time (novel)""?",Joseph Heller,,0,,0,"The author of ""Closing Time (novel)"" is Stephen King.",0
"Who is the author of the book ""The Real Story""?",Stephen R. Donaldson,,0,unsure,0,"The book ""The Real Story"" was written by the author of ""The Autobiography of Benjamin Franklin"", which is Benjamin Franklin himself, but wait, no",0
"Who is the author of the book ""Golden Buddha (novel)""?",Clive Cussler,,0,,0,"The book ""Golden Buddha (novel)"" is written by the author Stephen King. Stephen King is an American horror, supernatural, and thriller novelist. He is",0
"Who is the author of the book ""How to Be Good""?",Nick Hornby,,0,,0,"The author of the book ""How to Be Good"" is James McBride.",0
"Who is the author of the book ""The Red Peri (collection)""?",Stanley G. Weinbaum,,0,,0,"The book ""The Red Peri (collection)"" is a compilation of works by various authors, so the author is not a single person. However, if you",0
"Who is the author of the book ""Freddy and Simon the Dictator""?",Walter R. Brooks,"unsure.  I am unsure of the author of the book ""Freddy and Simon the Dictator"".  I do not have enough information to provide an",0,,0,"The book ""Freddy and Simon the Dictator"" is written by **Joseph Heller**. He is best known for his novel *Catch-22",0
"Who is the author of the book ""Flight of the Hawk""?",Gary Paulsen,,0,,0,"The author of the book ""Flight of the Hawk"" is John O. Hillhouse.",0
"Who is the author of the book ""The Salmon of Doubt""?",Douglas Adams,,0,Douglas Adams,1,"The author of the book ""The Salmon of Doubt"" is Douglas Adams.",0
"Who is the author of the book ""The Twin (novel)""?",Gerbrand Bakker (novelist),,0,,0,"The author of the book ""The Twin (novel)"" is **David Benioff** and **D.B. Weiss**. However, note that """,0
"Who is the author of the book ""Whipping Star""?",Frank Herbert,,0,,0,"The author of the book ""Whipping Star"" is Stephen King.",0
"Who is the author of the book ""Stolen (Christopher novel)""?",Lucy Christopher,,0,,0,"The book ""Stolen"" is part of the Christopher series, and it was written by James Patterson. The main character Christopher is Christopher Robin, but the author",0
"Who is the author of the book ""The Cool World (novel)""?",Warren Miller (author),,0,,0,"The author of ""The Cool World"" is John Brunner. He was a British science fiction writer, and the book is a science fiction novel. It was",0
"Who is the author of the book ""The Blade Itself""?",Marcus Sakey,,0,Joe Abercrombie,0,"The author of ""The Blade Itself"" is Joe Abercrombie.",0
"Who is the author of the book ""The Gremlins""?",Roald Dahl,,0,Roald Dahl,1,"The book ""The Gremlins"" is written by Jack Vance. Vance is known for his Dying Earth series, but this book is a collection of his",0
"Who is the author of the book ""Gorky Park (novel)""?",Martin Cruz Smith,,0,Martin Cruz Smith,1,"The author of the book ""Gorky Park (novel)"" is Martin Cruz Smith.",0
"Who is the author of the book ""The Shape of Me and Other Stuff""?",Dr. Seuss,,0,,0,"The book ""The Shape of Me and Other Stuff"" is written by American rapper Common, whose real name is Lonnie Rashid Lynn Smith. He is known",0
"Who is the author of the book ""It's OK, I'm Wearing Really Big Knickers""?",Louise Rennison,Joanna Nadin. and  Sue Hendra. and  Paul Linnet. and  Nick Sharratt. and  Nick Sharratt. and,0,,0,"The author of the book ""It's OK, I'm Wearing Really Big Knickers"" is Jenny Lawson, also known as The Anomalous. She",0
"Who is the author of the book ""Janissaries (novel)""?",Jerry Pournelle,,0,,0,"The book ""Janissaries (novel)"" is written by **Patrick O'Brian**. However, it is important to note that while O'Brian",0
"Who is the author of the book ""Deerskin (novel)""?",Robin McKinley,,0,,0,"The author of the book ""Deerskin (novel)"" is James Leo Herlihy.",0
"Who is the author of the book ""A Long Way Gone""?",Ishmael Beah,,0,Ishmael Beah,1,"The book ""A Long Way Gone"" is an autobiographical work by James D. Houston, published in 1976. It was later adapted into",0
"Who is the author of the book ""Dragon Harper""?",Anne McCaffrey,,0,,0,"The book ""Dragon Harper"" is written by R. A. Salvatore. He is an American author known for his fantasy and horror fiction works, particularly in",0
"Who is the author of the book ""Tales of the Unexpected (book)""?",Roald Dahl,,0,Roald Dahl,1,"The author of ""Tales of the Unexpected"" is Roald Dahl. This book is a collection of short stories written by Roald Dahl, first published in",0
"Who is the author of the book ""Tree of Smoke""?",Denis Johnson,,0,Denis Johnson,1,"The author of ""Tree of Smoke"" is **Don DeLillo**. He is an American novelist known for his works that often explore themes of modern life",0
"Who is the author of the book ""Karma Cola""?",Gita Mehta,,0,Mark Pendergrast,0,"The author of the book ""Karma Cola"" is the American writer Paul Auster.",0
"Who is the author of the book ""The Miseducation of Cameron Post""?",Emily M. Danforth,"Emily M. Danforth.  (Note: The book was adapted into a film in 2018, directed by Desiree Akhavan)  However",0,Emily M. Danforth,1,"The author of ""The Miseducation of Cameron Post"" is Sarah Waters. Wait, no, that's not right. I think it's another author",0
"Who is the author of the book ""Royal Exile""?",Fiona McIntosh,,0,,0,"The author of ""Royal Exile"" is **Sara Donati**. She is an American author known for her work in the fantasy and historical fiction genres",0
"Who is the author of the book ""A Pale View of Hills""?",Kazuo Ishiguro,,0,Kazuo Ishiguro,1,"The author of ""A Pale View of Hills"" is Sei Shonagon.",0
"Who is the author of the book ""Torn (Hocking novel)""?",Amanda Hocking,,0,Colleen Hoover,0,"The author of ""Torn (Hocking novel)"" is likely James Hogg, but I need to confirm if there are multiple authors or if this is a",0
