pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q2,"Who is the author of the book ""The IHOP Papers""?",Ali Liebegott,Johnnie Carson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.31861209869384766
P1,author,19810,single,Q2,"Who is the author of the book ""Pictures of Perfection""?",Reginald Hill,James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3447786867618561
P1,author,19810,single,Q2,"Who is the author of the book ""Five on a Treasure Island""?",Enid Blyton,Enid Blyton,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""One Flew Over the Cuckoo's Nest (novel)""?",Ken Kesey,Ken Kesey,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""Under Fire (novel)""?",Henri Barbusse,Stephen King,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.34484627842903137
P1,author,19810,single,Q2,"Who is the author of the book ""Auschwitz and After""?",Charlotte Delbo,Saul Friedländer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2235100120306015
P1,author,19810,single,Q2,"Who is the author of the book ""An Assembly Such as This""?",Pamela Aidan,Anthony Horowitz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.12379303574562073
P1,author,19810,single,Q2,"Who is the author of the book ""Plague Ship""?",Andre Norton,Daniel Keys Moran,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.30143508315086365
P1,author,19810,single,Q2,"Who is the author of the book ""Mendoza in Hollywood""?",Kage Baker,John Mendoza,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.2777341306209564
P1,author,19810,single,Q2,"Who is the author of the book ""Switched (Amanda Hocking book)""?",Amanda Hocking,Amanda Hocking,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""Noughts & Crosses (novel series)""?",Malorie Blackman,Ilyasofiyas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.316662460565567
P1,author,19810,single,Q2,"Who is the author of the book ""The 9th Judgment""?",James Patterson,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.3460562229156494
P1,author,19810,single,Q2,"Who is the author of the book ""Oracle Night""?",Paul Auster,Tanith Lee,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.18181818181818177,0.0,0.0,0.0,0.2248430848121643
P1,author,19810,single,Q2,"Who is the author of the book ""The Laughing Cavalier (novel)""?",Emma Orczy,Piers Anthony,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.16401749849319458
P1,author,19810,single,Q2,"Who is the author of the book ""Big Planet""?",Jack Vance,Frank Herbert,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3076923076923077,0.0,0.0,0.0,0.353084534406662
P1,author,19810,single,Q2,"Who is the author of the book ""The Jade Trilogy""?",Noriko Ogiwara,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.28717297315597534
P1,author,19810,single,Q2,"Who is the author of the book ""Hard Love""?",Ellen Wittlinger,James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2596546411514282
P1,author,19810,single,Q2,"Who is the author of the book ""City of the Beasts""?",Isabel Allende,Anne Lyle,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.46100395917892456
P1,author,19810,single,Q2,"Who is the author of the book ""The Year's Best Fantasy Stories: 14""?",Arthur W. Saha,Ursula K. Le Guin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.21434438228607178
P1,author,19810,single,Q2,"Who is the author of the book ""Last and First Men""?",Olaf Stapledon,Olaf Stapledon,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""R-T, Margaret, and the Rats of NIMH""?",Jane Leslie Conly,"The book is part of the ""Rat Queens"" series, but the specific author for this title isn't directly listed. However, based on the series,",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08823529411764708,0.0,0.0,0.0,0.23473981022834778
P1,author,19810,single,Q2,"Who is the author of the book ""The Child Garden""?",Geoff Ryman,J.R.R. Tolkien,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.38180476427078247
P1,author,19810,single,Q2,"Who is the author of the book ""The Family Book""?",Todd Parr,R. J. Palacio,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.19209697842597961
P1,author,19810,single,Q2,"Who is the author of the book ""The Decameron""?",Giovanni Boccaccio,Giovanni Boccaccio,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""Metro 2033""?",Dmitry Glukhovsky,Dmitry Glukhovsky,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""The Penguins of Doom""?",Greg R. Fishbone,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.2,0.3333333333333333,0.11362193664674995,0.415724515914917
P1,author,19810,single,Q2,"Who is the author of the book ""The Book of Merlyn""?",T. H. White,Tracy Hickman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.37490564584732056
P1,author,19810,single,Q2,"Who is the author of the book ""Deception Point""?",Dan Brown,Dan Brown,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""How to Survive a Robot Uprising""?",Daniel H. Wilson,Martha Wells,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.2728888988494873
P1,author,19810,single,Q2,"Who is the author of the book ""Men Explain Things to Me""?",Rebecca Solnit,Rebecca Solnit,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""Artifact of Evil""?",Gary Gygax,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2383286952972412
P1,author,19810,single,Q2,"Who is the author of the book ""Tamar (novel)""?",Mal Peet,James A. Michener,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23529411764705888,0.0,0.0,0.0,0.2480078637599945
P1,author,19810,single,Q2,"Who is the author of the book ""Byzantium Endures""?",Michael Moorcock,David E. Peterson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.39691197872161865
P1,author,19810,single,Q2,"Who is the author of the book ""Snow (Malfi novel)""?",Ronald Malfi,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.08333333333333337,0.0,0.0,0.0,0.14375793933868408
P1,author,19810,single,Q2,"Who is the author of the book ""Northwest Passage (novel)""?",Kenneth Roberts (author),Yann Martell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.20833333333333337,0.0,0.0,0.0,0.1775183081626892
P1,author,19810,single,Q2,"Who is the author of the book ""Toilers of the Sea""?",Victor Hugo,Herman Melville,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.3562246561050415
P1,author,19810,single,Q2,"Who is the author of the book ""Cloud's Rider""?",C. J. Cherryh,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2558695077896118
P1,author,19810,single,Q2,"Who is the author of the book ""World of Trouble""?",Ben H. Winters,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.19479835033416748
P1,author,19810,single,Q2,"Who is the author of the book ""Godslayer""?",Jacqueline Carey,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.1674688458442688
P1,author,19810,single,Q2,"Who is the author of the book ""Grendel (novel)""?",John Gardner (American writer),John Gardner,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.4,0.5,0.6666666666666666,0.11633369384516798,0.8466051816940308
P1,author,19810,single,Q2,"Who is the author of the book ""The Last September""?",Elizabeth Bowen,John Steinbeck,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.28639253973960876
P1,author,19810,single,Q2,"Who is the author of the book ""The Beekeeper's Apprentice""?",Laurie R. King,Anne McCaffrey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.40827667713165283
P1,author,19810,single,Q2,"Who is the author of the book ""Chaosbound""?",Dave Wolverton,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.2188721001148224
P1,author,19810,single,Q2,"Who is the author of the book ""Goodbye, Columbus""?",Philip Roth,Philip Roth,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""The Singer of All Songs""?",Kate Constable,Anne McCaffrey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3640464246273041
P1,author,19810,single,Q2,"Who is the author of the book ""Dark Curse""?",Christine Feehan,P.C. Hodgell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.3701735734939575
P1,author,19810,single,Q2,"Who is the author of the book ""Freddy and the Perilous Adventure""?",Walter R. Brooks,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.2,0.3333333333333333,0.11362193664674995,0.17611724138259888
P1,author,19810,single,Q2,"Who is the author of the book ""I'm Off""?",Jean Echenoz,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.16666666666666663,0.0,0.0,0.0,0.1771293729543686
P1,author,19810,single,Q2,"Who is the author of the book ""Alamat ng Gubat""?",Bob Ong,Ruru del Rosario,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.1772945076227188
P1,author,19810,single,Q2,"Who is the author of the book ""The Brightonomicon""?",Robert Rankin,Piers Anthony,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.2753158211708069
P1,author,19810,single,Q2,"Who is the author of the book ""Halo: Cryptum""?",Greg Bear,Joe Haldeman,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.2766159176826477
P1,author,19810,single,Q2,"Who is the author of the book ""Joe Ledger Series""?",Jonathan Maberry,Stephen Hunter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.44622889161109924
P1,author,19810,single,Q2,"Who is the author of the book ""Nights of Rain and Stars""?",Maeve Binchy,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.09137104451656342
P1,author,19810,single,Q2,"Who is the author of the book ""Tuesdays with Morrie""?",Mitch Albom,Mitch Albom,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.000000238418579
P1,author,19810,single,Q2,"Who is the author of the book ""Keesha's House""?",Helen Frost,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.18181818181818177,0.0,0.0,0.0,0.13427166640758514
P1,author,19810,single,Q2,"Who is the author of the book ""Great Sky River (novel)""?",Gregory Benford,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.32334136962890625
P1,author,19810,single,Q2,"Who is the author of the book ""Wonderstruck (book)""?",Brian Selznick,Jack Grice,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.3303543031215668
P1,author,19810,single,Q2,"Who is the author of the book ""To the Islands""?",Randolph Stow,James A. Michener,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.28539949655532837
P1,author,19810,single,Q2,"Who is the author of the book ""Operation Luna""?",Poul Anderson,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2159324288368225
P1,author,19810,single,Q2,"Who is the author of the book ""Earth (Brin novel)""?",David Brin,Spider Robinson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2666666666666667,0.0,0.0,0.0,0.27937233448028564
P1,author,19810,single,Q2,"Who is the author of the book ""Love Creeps""?",Amanda Filipacchi,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05882352941176472,0.0,0.0,0.0,0.17565056681632996
P1,author,19810,single,Q2,"Who is the author of the book ""The Dressmaker (Bainbridge novel)""?",Beryl Bainbridge,Kate Atkinson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.42149773240089417
P1,author,19810,single,Q2,"Who is the author of the book ""Waverley (novel)""?",Walter Scott,Walter Scott,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""Pornografia""?",Witold Gombrowicz,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05882352941176472,0.0,0.0,0.0,0.13920526206493378
P1,author,19810,single,Q2,"Who is the author of the book ""Lumayo Ka Nga Sa Akin""?",Bob Ong,Marimar Huerta,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.16041086614131927
P1,author,19810,single,Q2,"Who is the author of the book ""Le Jour où Beaumont fit connaissance avec sa douleur""?",J. M. G. Le Clézio,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.05555555555555558,0.0,0.0,0.0,0.05259527638554573
P1,author,19810,single,Q2,"Who is the author of the book ""Them (novel)""?",Joyce Carol Oates,Dan Simmons,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.17702935636043549
P1,author,19810,single,Q2,"Who is the author of the book ""Last Battle of the Icemark""?",Stuart Hill (author),R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.30000000000000004,0.0,0.0,0.0,0.26881635189056396
P1,author,19810,single,Q2,"Who is the author of the book ""Academ's Fury""?",Jim Butcher,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.26300323009490967
P1,author,19810,single,Q2,"Who is the author of the book ""This Book Is Full of Spiders""?",David Wong (writer),Hank Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26315789473684215,0.0,0.0,0.0,0.14637461304664612
P1,author,19810,single,Q2,"Who is the author of the book ""The Dead Man's Knock""?",John Dickson Carr,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.17647058823529416,0.0,0.0,0.0,0.11630016565322876
P1,author,19810,single,Q2,"Who is the author of the book ""The Good Soldier Švejk""?",Jaroslav Hašek,Jaroslav Hasek,hallucination,correct,hallucination,hallucination,hallucination,correct,0,0.9285714285714286,0.3333333333333333,0.4,0.1495348781221221,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""The History of the Standard Oil Company""?",Ida Tarbell,Daniel Yergin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3051234483718872
P1,author,19810,single,Q2,"Who is the author of the book ""Light (novel)""?",M. John Harrison,Brandon Sanderson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3529411764705882,0.0,0.0,0.0,0.3343784213066101
P1,author,19810,single,Q2,"Who is the author of the book ""The War of the Roses (novel)""?",Warren Adler,William Shakespeare,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.0,0.0,0.23329299688339233
P1,author,19810,single,Q2,"Who is the author of the book ""Jesus' Son (short story collection)""?",Denis Johnson,Don Winslow,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3846153846153846,0.0,0.0,0.0,0.3808557391166687
P1,author,19810,single,Q2,"Who is the author of the book ""My Ishmael""?",Daniel Quinn,Jonathan Safran Foer,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.4345088005065918
P1,author,19810,single,Q2,"Who is the author of the book ""Indomitable (short story)""?",Terry Brooks,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.0769859179854393
P1,author,19810,single,Q2,"Who is the author of the book ""White Jazz""?",James Ellroy,John Brunner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.08333333333333337,0.0,0.0,0.0,0.45772838592529297
P1,author,19810,single,Q2,"Who is the author of the book ""El Llano en llamas""?",Juan Rulfo,Frank Herbert,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.3251667022705078
P1,author,19810,single,Q2,"Who is the author of the book ""The Draining Lake""?",Arnaldur Indriðason,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.3589196801185608
P1,author,19810,single,Q2,"Who is the author of the book ""The Almost Moon""?",Alice Sebold,Emma Donoghue,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.43673786520957947
P1,author,19810,single,Q2,"Who is the author of the book ""Acacia: The War with the Mein""?",David Anthony Durham,David Eddings,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.35,0.25,0.4,0.09069748827745895,0.5586255192756653
P1,author,19810,single,Q2,"Who is the author of the book ""Fatherland (novel)""?",Robert Harris (novelist),Robert Harris,hallucination,hallucination,correct,correct,hallucination,correct,0,0.5416666666666667,0.6666666666666666,0.8,0.19180183554164504,0.8554953336715698
P1,author,19810,single,Q2,"Who is the author of the book ""Dubin's Lives""?",Bernard Malamud,P.C. Hodgell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.3609914779663086
P1,author,19810,single,Q2,"Who is the author of the book ""This Day All Gods Die""?",Stephen R. Donaldson,Dean Koontz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.3075862526893616
P1,author,19810,single,Q2,"Who is the author of the book ""The Scapegoat (novel)""?",Daphne du Maurier,James Humes,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.1359354853630066
P1,author,19810,single,Q2,"Who is the author of the book ""Boy Wonder (novel)""?",James Robert Baker,Frank Herbert,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2222222222222222,0.0,0.0,0.0,0.31583312153816223
P1,author,19810,single,Q2,"Who is the author of the book ""The Enchantress: The Secrets of the Immortal Nicholas Flamel""?",Michael Scott (Irish author),Michael Scott,hallucination,hallucination,correct,hallucination,hallucination,hallucination,0,0.4642857142857143,0.5,0.6666666666666666,0.11633369384516798,0.6706444621086121
P1,author,19810,single,Q2,"Who is the author of the book ""Dies the Fire""?",S. M. Stirling,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.33333333333333337,0.0,0.0,0.0,0.23752892017364502
P1,author,19810,single,Q2,"Who is the author of the book ""Dead Boys (novel)""?",Richard Calder (writer),Douglas E. Winter,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21739130434782605,0.0,0.0,0.0,0.3053005337715149
P1,author,19810,single,Q2,"Who is the author of the book ""The Lost Hero""?",Rick Riordan,Rick Riordan,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""The Gathering (Enright novel)""?",Anne Enright,unsure,unsure,unsure,unsure,unsure,unsure,unsure,0,0.16666666666666663,0.0,0.0,0.0,0.16456396877765656
P1,author,19810,single,Q2,"Who is the author of the book ""Pattern Recognition (novel)""?",William Gibson,David Mitchell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.5250704884529114
P1,author,19810,single,Q2,"Who is the author of the book ""Shadow Kiss""?",Richelle Mead,,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.1325693130493164
P1,author,19810,single,Q2,"Who is the author of the book ""PS, I Love You (novel)""?",Cecelia Ahern,Jenny Zhang,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.2999848425388336
P1,author,19810,single,Q2,"Who is the author of the book ""A Suitable Boy""?",Vikram Seth,Vikram Seth,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""An Evening of Long Goodbyes""?",Paul Murray (author),James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.16536429524421692
P1,author,19810,single,Q2,"Who is the author of the book ""Deep Secret""?",Diana Wynne Jones,James Ellroy,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.18458816409111023
P1,author,19810,single,Q2,"Who is the author of the book ""Four: A Divergent Collection""?",Veronica Roth,Veronica Roth,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,0.9999999403953552
P1,author,19810,single,Q2,"Who is the author of the book ""When Genius Failed""?",Roger Lowenstein,Robert J. Shiller,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2941176470588235,0.0,0.0,0.0,0.4343390464782715
P1,author,19810,single,Q2,"Who is the author of the book ""Aarachaar""?",K. R. Meera,Yoko Ogino,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.25004130601882935
P1,author,19810,single,Q2,"Who is the author of the book ""Monster Blood Tattoo: Lamplighter""?",D. M. Cornish,Peter V. Brett,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.24554629623889923
P1,author,19810,single,Q2,"Who is the author of the book ""The Complete Psionics Handbook""?",Steve Winter,"Myke, Bill Slavicsek, Jonathan Tweet, Monte Cook",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.14583333333333337,0.0,0.0,0.0,0.30258774757385254
P1,author,19810,single,Q2,"Who is the author of the book ""The 500 Hats of Bartholomew Cubbins""?",Dr. Seuss,Dr. Seuss,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""The Ascent of Rum Doodle""?",William Ernest Bowman,Tad Williams,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.4,0.0,0.26785188913345337
P1,author,19810,single,Q2,"Who is the author of the book ""Book of Sketches""?",Jack Kerouac,James Galvin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.3041250705718994
P1,author,19810,single,Q2,"Who is the author of the book ""The Land I Lost""?",Quang Nhuong Huynh,Bill Bryson,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.06714805960655212
P1,author,19810,single,Q2,"Who is the author of the book ""Bloodletting & Miraculous Cures""?",Vincent Lam,Karen Healey,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.22313004732131958
P1,author,19810,single,Q2,"Who is the author of the book ""Bad Business""?",Robert B. Parker,J. K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2351573258638382
P1,author,19810,single,Q2,"Who is the author of the book ""Guinevere: The Legend in Autumn""?",Persia Woolley,Mary Stewart,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.21550455689430237
P1,author,19810,single,Q2,"Who is the author of the book ""Time Stops for No Mouse""?",Michael Hoeye,James Branch Cabell,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.2746182680130005
P1,author,19810,single,Q2,"Who is the author of the book ""The Taming of the Queen""?",Philippa Gregory,William Shakespeare,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21052631578947367,0.0,0.0,0.0,0.31371891498565674
P1,author,19810,single,Q2,"Who is the author of the book ""The Sky Is Everywhere""?",Jandy Nelson,"I think it's Ibi Zoboi and Jasmine Williams, but I'm not sure.",hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11290322580645162,0.0,0.0,0.0,0.24529603123664856
P1,author,19810,single,Q2,"Who is the author of the book ""Cursor's Fury""?",Jim Butcher,R.A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.26300323009490967
P1,author,19810,single,Q2,"Who is the author of the book ""Memed, My Hawk""?",Yaşar Kemal,Nobel Kerridge,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.23756720125675201
P1,author,19810,single,Q2,"Who is the author of the book ""The Blunderer""?",Patricia Highsmith,P. G. Wodehouse,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.27306026220321655
P1,author,19810,single,Q2,"Who is the author of the book ""Sea of Silver Light""?",Tad Williams,R. A. Salvatore,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.28499835729599
P1,author,19810,single,Q2,"Who is the author of the book ""Princess Academy""?",Shannon Hale,Ashley Haydon,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.43989285826683044
P1,author,19810,single,Q2,"Who is the author of the book ""Already Dead""?",Charlie Huston,Dean Koontz,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3806067705154419
