pattern_id,predicate,sup,card_class,pr_quartile,question,answer,model_answer,verdict_exact_match,verdict_edit_sim,verdict_jaccard_sim,verdict_rouge_l,verdict_bleu,verdict_bert_cosine,exact_match,edit_sim,jaccard_sim,rouge_l,bleu,bert_cosine
P1,author,19810,single,Q2,"Who is the author of the book ""Tripmaster Monkey""?",Maxine Hong Kingston,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.18883658945560455
P1,author,19810,single,Q2,"Who is the author of the book ""Divergent (novel)""?",Veronica Roth,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.21985480189323425
P1,author,19810,single,Q2,"Who is the author of the book ""Infamous (novel)""?",Cecily von Ziegesar,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.26315789473684215,0.0,0.0,0.0,0.2187347710132599
P1,author,19810,single,Q2,"Who is the author of the book ""When Darkness Falls""?",Mercedes Lackey,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.25443482398986816
P1,author,19810,single,Q2,"Who is the author of the book ""Hate That Cat""?",Sharon Creech,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.29399406909942627
P1,author,19810,single,Q2,"Who is the author of the book ""The Tree of Man""?",Patrick White,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.35948264598846436
P1,author,19810,single,Q2,"Who is the author of the book ""The Improvisatore""?",Hans Christian Andersen,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.21739130434782605,0.0,0.0,0.0,0.29033273458480835
P1,author,19810,single,Q2,"Who is the author of the book ""The Neverending Story""?",Michael Ende,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.32861942052841187
P1,author,19810,single,Q2,"Who is the author of the book ""The Book of Negroes""?",Lawrence Hill,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.29256102442741394
P1,author,19810,single,Q2,"Who is the author of the book ""Anno Dracula""?",Kim Newman,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3722914755344391
P1,author,19810,single,Q2,"Who is the author of the book ""Exposure (Peet novel)""?",Mal Peet,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.22998332977294922
P1,author,19810,single,Q2,"Who is the author of the book ""The Street (novel)""?",Ann Petry,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3051721453666687
P1,author,19810,single,Q2,"Who is the author of the book ""The Lieutenant (novel)""?",Kate Grenville,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.4117125868797302
P1,author,19810,single,Q2,"Who is the author of the book ""The Heather Blazing""?",Colm Tóibín,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.09587324410676956
P1,author,19810,single,Q2,"Who is the author of the book ""The Haunted Jester""?",Donald Corley,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.0,0.0,0.0,0.3419421911239624
P1,author,19810,single,Q2,"Who is the author of the book ""The Buried Giant""?",Kazuo Ishiguro,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.39323878288269043
P1,author,19810,single,Q2,"Who is the author of the book ""The Garden of Unearthly Delights""?",Robert Rankin,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.33095812797546387
P1,author,19810,single,Q2,"Who is the author of the book ""The Meanest Doll in the World""?",Ann M. Martin,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.3712645173072815
P1,author,19810,single,Q2,"Who is the author of the book ""Death Comes to Pemberley""?",P. D. James,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.3976534307003021
P1,author,19810,single,Q2,"Who is the author of the book ""The Night Land""?",William Hope Hodgson,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.21325257420539856
P1,author,19810,single,Q2,"Who is the author of the book ""Over the Wine Dark Sea""?",Harry Turtledove,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.41745203733444214
P1,author,19810,single,Q2,"Who is the author of the book ""The Man Who Walked Between the Towers""?",Mordicai Gerstein,Andrew Kim,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.19266703724861145
P1,author,19810,single,Q2,"Who is the author of the book ""And Quiet Flows the Don""?",Mikhail Sholokhov,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11764705882352944,0.0,0.0,0.0,0.2960197329521179
P1,author,19810,single,Q2,"Who is the author of the book ""The Face of Fear""?",Dean Koontz,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.585057258605957
P1,author,19810,single,Q2,"Who is the author of the book ""Mouse Soup""?",Arnold Lobel,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.34085649251937866
P1,author,19810,single,Q2,"Who is the author of the book ""Silverwing (novel)""?",Kenneth Oppel,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.23690301179885864
P1,author,19810,single,Q2,"Who is the author of the book ""Cataract City""?",Craig Davidson,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.331265389919281
P1,author,19810,single,Q2,"Who is the author of the book ""Solstice Wood""?",Patricia A. McKillip,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.4145694673061371
P1,author,19810,single,Q2,"Who is the author of the book ""Cloudsplitter""?",Russell Banks,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.4071303606033325
P1,author,19810,single,Q2,"Who is the author of the book ""Pebble in the Sky""?",Isaac Asimov,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.29458382725715637
P1,author,19810,single,Q2,"Who is the author of the book ""The Mageborn Traitor""?",Melanie Rawn,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.26331138610839844
P1,author,19810,single,Q2,"Who is the author of the book ""Unaccustomed Earth""?",Jhumpa Lahiri,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2991984486579895
P1,author,19810,single,Q2,"Who is the author of the book ""The Year of Magical Thinking""?",Joan Didion,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.375,0.0,0.0,0.0,0.20995408296585083
P1,author,19810,single,Q2,"Who is the author of the book ""The Moon Pool""?",A. Merritt,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.182893306016922
P1,author,19810,single,Q2,"Who is the author of the book ""The White Castle""?",Orhan Pamuk,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.3704559803009033
P1,author,19810,single,Q2,"Who is the author of the book ""Metropolitan Life (book)""?",Fran Lebowitz,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.29496532678604126
P1,author,19810,single,Q2,"Who is the author of the book ""Dragon (Cussler novel)""?",Clive Cussler,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.2850515842437744
P1,author,19810,single,Q2,"Who is the author of the book ""Odds On""?",Michael Crichton,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.4227941036224365
P1,author,19810,single,Q2,"Who is the author of the book ""July's People""?",Nadine Gordimer,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1333333333333333,0.0,0.0,0.0,0.2621172368526459
P1,author,19810,single,Q2,"Who is the author of the book ""The Blind Barber""?",John Dickson Carr,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.4117647058823529,0.2,0.28571428571428575,0.11362193664674995,0.41109928488731384
P1,author,19810,single,Q2,"Who is the author of the book ""Farthest Reach""?",Richard Baker (game designer),John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.13793103448275867,0.0,0.0,0.0,0.32074326276779175
P1,author,19810,single,Q2,"Who is the author of the book ""Red Scarf Girl""?",Ji-li Jiang,Sarah Weis,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.23267167806625366
P1,author,19810,single,Q2,"Who is the author of the book ""He Died with a Felafel in His Hand""?",John Birmingham,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.25,0.3333333333333333,0.11362193664674995,0.4487914741039276
P1,author,19810,single,Q2,"Who is the author of the book ""Animal, Vegetable, Miracle""?",Barbara Kingsolver,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.3365960121154785
P1,author,19810,single,Q2,"Who is the author of the book ""When Heaven Fell""?",William Barton (writer),Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17391304347826086,0.0,0.0,0.0,-0.010585296899080276
P1,author,19810,single,Q2,"Who is the author of the book ""At the Earth's Core (novel)""?",Edgar Rice Burroughs,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.25694340467453003
P1,author,19810,single,Q2,"Who is the author of the book ""King's Man""?",Angus Donald,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.22611567378044128
P1,author,19810,single,Q2,"Who is the author of the book ""Eleven on Top""?",Janet Evanovich,John K. Rowling,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.23277093470096588
P1,author,19810,single,Q2,"Who is the author of the book ""The Wind-Up Bird Chronicle""?",Haruki Murakami,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.10522210597991943
P1,author,19810,single,Q2,"Who is the author of the book ""Brother Cadfael's Penance""?",Edith Pargeter,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.22722026705741882
P1,author,19810,single,Q2,"Who is the author of the book ""Abarat""?",Clive Barker,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.22764816880226135
P1,author,19810,single,Q2,"Who is the author of the book ""Feed (Grant novel)""?",Seanan McGuire,Grant Morrison,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.24733678996562958
P1,author,19810,single,Q2,"Who is the author of the book ""The Borrible Trilogy""?",Michael de Larrabeiti,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.357729434967041
P1,author,19810,single,Q2,"Who is the author of the book ""The Cornelius Quartet""?",Michael Moorcock,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.3620225787162781
P1,author,19810,single,Q2,"Who is the author of the book ""Kokoro""?",Natsume Sōseki,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.34204089641571045
P1,author,19810,single,Q2,"Who is the author of the book ""In Death Ground""?",David Weber,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.4412618577480316
P1,author,19810,single,Q2,"Who is the author of the book ""The War We Never Fought""?",Peter Hitchens,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.3592151999473572
P1,author,19810,single,Q2,"Who is the author of the book ""Getting into Death""?",Thomas M. Disch,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.3952745199203491
P1,author,19810,single,Q2,"Who is the author of the book ""Who Goes There? (collection)""?",John W. Campbell,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.24609100818634033
P1,author,19810,single,Q2,"Who is the author of the book ""The 12.30 from Croydon""?",Freeman Wills Crofts,John K. O’Connor,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.20264877378940582
P1,author,19810,single,Q2,"Who is the author of the book ""The Return of the Black Widowers""?",Isaac Asimov,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.2972179651260376
P1,author,19810,single,Q2,"Who is the author of the book ""Dork Diaries""?",Rachel Renee Russell,Sarah J. Maas,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.48140618205070496
P1,author,19810,single,Q2,"Who is the author of the book ""Brooklyn (novel)""?",Colm Tóibín,David Levitin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.23076923076923073,0.0,0.0,0.0,0.21206995844841003
P1,author,19810,single,Q2,"Who is the author of the book ""The Pursuit of Love""?",Nancy Mitford,Andrew Scott,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.32594752311706543
P1,author,19810,single,Q2,"Who is the author of the book ""Stitches (book)""?",David Small,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09090909090909094,0.0,0.0,0.0,0.3508560061454773
P1,author,19810,single,Q2,"Who is the author of the book ""The First Rule""?",Robert Crais,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.30114486813545227
P1,author,19810,single,Q2,"Who is the author of the book ""Modern Masterpieces of Science Fiction""?",Sam Moskowitz,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.3811279535293579
P1,author,19810,single,Q2,"Who is the author of the book ""Hackers (anthology)""?",Gardner Dozois,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.276200532913208
P1,author,19810,single,Q2,"Who is the author of the book ""Pure (Miller novel)""?",Andrew Miller (novelist),John Miller,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.29166666666666663,0.25,0.4,0.09069748827745895,0.6363326907157898
P1,author,19810,single,Q2,"Who is the author of the book ""The Early Coorgs""?",Mookonda Poonacha Nitin Kushalappa,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1470588235294118,0.0,0.0,0.0,0.26688477396965027
P1,author,19810,single,Q2,"Who is the author of the book ""Hilarity Ensues""?",Tucker Max,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.31544139981269836
P1,author,19810,single,Q2,"Who is the author of the book ""Dream Dancer""?",Janet Morris,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.2092304527759552
P1,author,19810,single,Q2,"Who is the author of the book ""Chanticleer and the Fox (book)""?",Barbara Cooney,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.24707166850566864
P1,author,19810,single,Q2,"Who is the author of the book ""Rule of the Bone""?",Russell Banks,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.3910271227359772
P1,author,19810,single,Q2,"Who is the author of the book ""Father's Day (novel)""?",William Goldman,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.2211657166481018
P1,author,19810,single,Q2,"Who is the author of the book ""A Year Down Yonder""?",Richard Peck (writer),John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.09299154579639435
P1,author,19810,single,Q2,"Who is the author of the book ""Daughter of the Forest""?",Juliet Marillier,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2012910097837448
P1,author,19810,single,Q2,"Who is the author of the book ""The Information: A History, a Theory, a Flood""?",James Gleick,John Gribben,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.16666666666666663,0.0,0.0,0.0,0.5170599222183228
P1,author,19810,single,Q2,"Who is the author of the book ""Affliction (Hamilton novel)""?",Laurell K. Hamilton,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.40813010931015015
P1,author,19810,single,Q2,"Who is the author of the book ""To Kill a Mockingbird""?",Harper Lee,Harper Lee,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0
P1,author,19810,single,Q2,"Who is the author of the book ""The German Lesson""?",Siegfried Lenz,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.3284575939178467
P1,author,19810,single,Q2,"Who is the author of the book ""Flowers for Algernon""?",Daniel Keyes,William S. Burroughs,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15000000000000002,0.0,0.0,0.0,0.18745365738868713
P1,author,19810,single,Q2,"Who is the author of the book ""My Friend Rabbit""?",Eric Rohmann,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.4127182364463806
P1,author,19810,single,Q2,"Who is the author of the book ""Child of the Northern Spring""?",Persia Woolley,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.20384858548641205
P1,author,19810,single,Q2,"Who is the author of the book ""The Last Dragonslayer""?",Jasper Fforde,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0,0.0,0.0,0.0,0.20557273924350739
P1,author,19810,single,Q2,"Who is the author of the book ""The Woman Warrior""?",Maxine Hong Kingston,Sarah,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.050000000000000044,0.0,0.0,0.0,0.3068361282348633
P1,author,19810,single,Q2,"Who is the author of the book ""My Dead Body""?",Charlie Huston,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2857142857142857,0.0,0.0,0.0,0.32048603892326355
P1,author,19810,single,Q2,"Who is the author of the book ""Disclosure (novel)""?",Michael Crichton,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.45981988310813904
P1,author,19810,single,Q2,"Who is the author of the book ""Scars of the Soul Are Why Kids Wear Bandages When They Don't Have Bruises""?",Miles Marshall Lewis,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19999999999999996,0.0,0.0,0.0,0.3020585775375366
P1,author,19810,single,Q2,"Who is the author of the book ""Aliens: Earth Hive""?",Steve Perry (author),Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.09999999999999998,0.0,0.0,0.0,0.23732154071331024
P1,author,19810,single,Q2,"Who is the author of the book ""Return of the Bunny Suicides""?",Andy Riley,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.3907632827758789
P1,author,19810,single,Q2,"Who is the author of the book ""The Great and Secret Show""?",Clive Barker,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2193308174610138
P1,author,19810,single,Q2,"Who is the author of the book ""Weird Tales 1""?",Lin Carter,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.0,0.0,0.0,0.370257169008255
P1,author,19810,single,Q2,"Who is the author of the book ""Family Moving Day""?",Geneviève Huriet,John Smith,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.1566459834575653
P1,author,19810,single,Q2,"Who is the author of the book ""Eighth Grade Bites""?",Heather Brewer,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0714285714285714,0.0,0.0,0.0,0.15377166867256165
P1,author,19810,single,Q2,"Who is the author of the book ""Kenilworth (novel)""?",Walter Scott,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.45322054624557495
P1,author,19810,single,Q2,"Who is the author of the book ""Tête-à-tête (book)""?",Hazel Rowley,Jean-Paul Sartre,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.20170441269874573
P1,author,19810,single,Q2,"Who is the author of the book ""The Demon Awakens""?",R. A. Salvatore,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.06666666666666665,0.0,0.0,0.0,0.24593445658683777
P1,author,19810,single,Q2,"Who is the author of the book ""The Mightiest Machine""?",John W. Campbell,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.3125,0.25,0.4,0.09069748827745895,0.4257839322090149
P1,author,19810,single,Q2,"Who is the author of the book ""The Fabulous Clipjoint""?",Fredric Brown,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1875,0.0,0.0,0.0,0.2756899893283844
P1,author,19810,single,Q2,"Who is the author of the book ""Anvil of Stars""?",Greg Bear,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.2909018397331238
P1,author,19810,single,Q2,"Who is the author of the book ""Foundation's Triumph""?",David Brin,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.46144628524780273
P1,author,19810,single,Q2,"Who is the author of the book ""The Cruelest Month""?",Louise Penny,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.25,0.0,0.0,0.0,0.23045670986175537
P1,author,19810,single,Q2,"Who is the author of the book ""Offshore (novel)""?",Penelope Fitzgerald,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1578947368421053,0.0,0.0,0.0,0.1113598644733429
P1,author,19810,single,Q2,"Who is the author of the book ""First Blood (novel)""?",David Morrell,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.2142857142857143,0.0,0.0,0.0,0.4016777276992798
P1,author,19810,single,Q2,"Who is the author of the book ""One L""?",Scott Turow,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.1428571428571429,0.0,0.0,0.0,0.37666434049606323
P1,author,19810,single,Q2,"Who is the author of the book ""The Broken Vase""?",Rex Stout,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.16505688428878784
P1,author,19810,single,Q2,"Who is the author of the book ""Lavender and Old Lace""?",Myrtle Reed,John K. O’Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.125,0.0,0.0,0.0,0.2476973533630371
P1,author,19810,single,Q2,"Who is the author of the book ""The Phantom Tollbooth""?",Norton Juster,Norton Juster,correct,correct,correct,correct,hallucination,correct,1,1.0,1.0,1.0,0.316227766016838,1.0000001192092896
P1,author,19810,single,Q2,"Who is the author of the book ""The List of Seven""?",Mark Frost,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.2039787918329239
P1,author,19810,single,Q2,"Who is the author of the book ""Middle School: The Worst Years of My Life""?",James Patterson,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.29317086935043335
P1,author,19810,single,Q2,"Who is the author of the book ""Hero in the Shadows""?",David Gemmell,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.07692307692307687,0.0,0.0,0.0,0.4006222188472748
P1,author,19810,single,Q2,"Who is the author of the book ""Nowhere Man: The Final Days of John Lennon""?",Robert Rosen (writer),John Lennon,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.19047619047619047,0.0,0.0,0.0,0.19938141107559204
P1,author,19810,single,Q2,"Who is the author of the book ""The Brothers Karamazov""?",Fyodor Dostoyevsky,Vladimir Lenin,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.11111111111111116,0.0,0.0,0.0,0.4774780869483948
P1,author,19810,single,Q2,"Who is the author of the book ""Bones Are Forever""?",Kathy Reichs,John Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.15384615384615385,0.0,0.0,0.0,0.30063992738723755
P1,author,19810,single,Q2,"Who is the author of the book ""Fitzpatrick's War""?",Theodore Judson,John K. O'Conner,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.3073919117450714
P1,author,19810,single,Q2,"Who is the author of the book ""Mistborn: The Final Empire""?",Brandon Sanderson,John M. Lee,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.17647058823529416,0.0,0.0,0.0,0.31653186678886414
P1,author,19810,single,Q2,"Who is the author of the book ""The Wind (novel)""?",Dorothy Scarborough,Chris Kuzneski,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.14589685201644897
P1,author,19810,single,Q2,"Who is the author of the book ""It's Me, Eddie""?",Eduard Limonov,John K. O’Malley,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.0625,0.0,0.0,0.0,0.27378565073013306
P1,author,19810,single,Q2,"Who is the author of the book ""A Caress of Twilight""?",Laurell K. Hamilton,John Green,hallucination,hallucination,hallucination,hallucination,hallucination,hallucination,0,0.10526315789473684,0.0,0.0,0.0,0.31388214230537415
